root_id,file_id,recommendation_id,case,recipient,status,recommendation_text,download_url
200411ICA,200411ICA11,2004-11-I-CA-11,Sterigenics Ethylene Oxide Explosion,National Institute for Occupational Safety and Health (NIOSH),C-AA,"Revise and reissue the NIOSH Alert: Preventing Worker Injuries and Deaths from Explosions at Industrial Ethylene Oxide Facilities (Publication No. 2002-119) in terms of the findings of this report. Specifically: - Include industry guidance materials on Process Hazard Analysis (PHA), such as those published by the Center for Chemical Process Safety (CCPS).",
200411ICA,200411ICA12,2004-11-I-CA-12,Sterigenics Ethylene Oxide Explosion,National Institute for Occupational Safety and Health (NIOSH),C-AA,"Revise and reissue the NIOSH Alert: Preventing Worker Injuries and Deaths from Explosions at Industrial Ethylene Oxide Facilities (Publication No. 2002-119) in terms of the findings of this report. Specifically: - Include industry guidance materials on Process Hazard Analysis (PHA), such as those published by the Center for Chemical Process Safety (CCPS).",
200411ICA,200411ICA13,2004-11-I-CA-13,Sterigenics Ethylene Oxide Explosion,National Institute for Occupational Safety and Health (NIOSH),C-AA,"Revise and reissue the NIOSH Alert: Preventing Worker Injuries and Deaths from Explosions at Industrial Ethylene Oxide Facilities (Publication No. 2002-119) in terms of the findings of this report. Specifically: - Include industry guidance materials on Process Hazard Analysis (PHA), such as those published by the Center for Chemical Process Safety (CCPS).",
200411ICA,200411ICA1,2004-11-I-CA-1,Sterigenics Ethylene Oxide Explosion,Sterigenics International,C-AA,"Audit all Sterigenics ethylene oxide sterilization facilities using oxidizing emissions control devices. Ensure that audits assess the issues detailed below, under ""Sterigenics International - Ontario Facility,"" and that necessary corrective measures are promptly implemented.  Communicate results of these audits to your workforce.",
200411ICA,200411ICA2,2004-11-I-CA-2,Sterigenics Ethylene Oxide Explosion,Sterigenics International - Ontario Facility,C-AA,"Review and revise the Process Hazard Analysis (PHA) program to ensure that: 

-  Hazardous scenarios are identified, evaluated, and documented. 

-  Lessons learned from past incidents are applied, where appropriate.",
200411ICA,200411ICA3,2004-11-I-CA-3,Sterigenics Ethylene Oxide Explosion,Sterigenics International - Ontario Facility,C-AA,"Review and revise the Process Hazard Analysis (PHA) program to ensure that: 

-  Hazardous scenarios are identified, evaluated, and documented. 

-  Lessons learned from past incidents are applied, where appropriate.",
200411ICA,200411ICA4,2004-11-I-CA-4,Sterigenics Ethylene Oxide Explosion,Sterigenics International - Ontario Facility,C-AA,"Review and revise the Process Hazard Analysis (PHA) program to ensure that: 

-  Hazardous scenarios are identified, evaluated, and documented. 

-  Lessons learned from past incidents are applied, where appropriate.",
200411ICA,200411ICA5,2004-11-I-CA-5,Sterigenics Ethylene Oxide Explosion,Sterigenics International - Ontario Facility,C-AA,"Review and revise the Process Hazard Analysis (PHA) program to ensure that: 

-  Hazardous scenarios are identified, evaluated, and documented. 

-  Lessons learned from past incidents are applied, where appropriate.",
200411ICA,200411ICA6,2004-11-I-CA-6,Sterigenics Ethylene Oxide Explosion,Sterigenics International - Ontario Facility,C-AA,"Review and revise the Process Hazard Analysis (PHA) program to ensure that: 

-  Hazardous scenarios are identified, evaluated, and documented. 

-  Lessons learned from past incidents are applied, where appropriate.",
200803IFL,200803IFL3,2008-03-I-FL-3,T2 Laboratories Inc. Reactive Chemical Explosion,"Accreditation Board for Engineering and Technology, Inc. (ABET)",C-ERA,Work with the American Institute of Chemical Engineers to add reactive hazard awareness to baccalaureate chemical engineering curricula requirements.,
200803IFL,200803IFL1,2008-03-I-FL-1,T2 Laboratories Inc. Reactive Chemical Explosion,American Institute of Chemical Engineers (AIChE),C-ERA,"Work with the Accreditation Board for Engineering and Technology, Inc. to add reactive hazard awareness to baccalaureate chemical engineering curricula requirements.",
200803IFL,200803IFL2,2008-03-I-FL-2,T2 Laboratories Inc. Reactive Chemical Explosion,American Institute of Chemical Engineers (AIChE),C-ERA,"Work with the Accreditation Board for Engineering and Technology, Inc. to add reactive hazard awareness to baccalaureate chemical engineering curricula requirements.",
200308IRI,200308IRI7,2003-08-I-RI-7,Technic Inc. Ventilation System Explosion,American Conference of Governmental Industrial Hygienists (ACGIH),C-AA,"Update the preliminary steps in the chapter on exhaust system design in the next revision of the Industrial Ventilation Manual, emphasizing the need to evaluate potential incompatibilities between dusts, fumes, or vapors that are likely to be intermixed in main header ducts of a ventilation system to ensure that they do not result in fire or explosion hazards, or destructive corrosion. Reference appropriate methods for such evaluations, such as the ASTM E 2012-00 standard.",https://www.csb.gov/assets/recommendation/Status_Change_Summary__Technic_R7__C-AA.pdf
200308IRI,200308IRI6,2003-08-I-RI-6,Technic Inc. Ventilation System Explosion,American Industrial Hygiene Association (AIHA),C-AA,"Revise the appendix of ANSI Z9.2, American National Standard Fundamentals Governing the Design and Operation of Local Exhaust Systems, emphasizing the need to evaluate potential incompatibilities when dusts, fumes, or vapors are intermixed in local exhaust ventilation systems with common headers to ensure that they do not result in fire or explosion hazards, or destructive corrosion. Reference appropriate methods for such evaluations, such as the ASTM E 2012-00 standard.",
200308IRI,200308IRI5,2003-08-I-RI-5,Technic Inc. Ventilation System Explosion,National Fire Protection Association (NFPA),C-AA,"Revise the appendix of NFPA 91, Standard for Exhaust Systems for Air Conveying of Vapors, Gases, Mists, and Noncombustible Particulate Solids, emphasizing the need to evaluate potential incompatibilities when dusts, fumes, or vapors are intermixed in vent collection systems to ensure that they do not result in fire or explosion hazards, or destructive corrosion. Reference appropriate methods for such evaluations, such as the ASTM E 2012-00 standard.",https://www.csb.gov/assets/recommendation/Status_Change_Summary__NFPA_(Technic_R5)__C-AA.pdf
200308IRI,200308IRI1,2003-08-I-RI-1,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_.pdf
200308IRI,200308IRI1,2003-08-I-RI-1,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_1.pdf
200308IRI,200308IRI1,2003-08-I-RI-1,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc.pdf
200308IRI,200308IRI1,2003-08-I-RI-1,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc1.pdf
200308IRI,200308IRI2,2003-08-I-RI-2,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_.pdf
200308IRI,200308IRI2,2003-08-I-RI-2,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_1.pdf
200308IRI,200308IRI2,2003-08-I-RI-2,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc.pdf
200308IRI,200308IRI2,2003-08-I-RI-2,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc1.pdf
200308IRI,200308IRI3,2003-08-I-RI-3,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_.pdf
200308IRI,200308IRI3,2003-08-I-RI-3,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_1.pdf
200308IRI,200308IRI3,2003-08-I-RI-3,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc.pdf
200308IRI,200308IRI3,2003-08-I-RI-3,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc1.pdf
200308IRI,200308IRI4,2003-08-I-RI-4,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_.pdf
200308IRI,200308IRI4,2003-08-I-RI-4,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic__R1__R2_1.pdf
200308IRI,200308IRI4,2003-08-I-RI-4,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc.pdf
200308IRI,200308IRI4,2003-08-I-RI-4,Technic Inc. Ventilation System Explosion,Technic Inc.,C-UA/NRR,"As a part of the engineering process, implement formal process safety review procedures for projects involving chemical processes- including the vent collection system. Incorporate a process hazard analysis, reactive chemical hazard evaluation, and design evaluation consistent with applicable codes and standards.",https://www.csb.gov/assets/recommendation/Status_Change_Summary_Technic_R3__R4_C-AAc1.pdf
